Link,Club,League,Name,Market value,Date of birth/Age,Place of birth,Citizenship,Height,Foot,Position,Player agent,Joined,Contract expires,Competition_Total_Appearances,Competition_Total_Goals,Competition_Total_Own_Goals,Competition_Total_Assists,Competition_Total_Yellow_Cards,Competition_Total_Red_Cards,Competition_Total_Substitutions_On,Competition_Total_Substitutions_Off,Competition_Total_Clean_Sheets,Competition_Total_Goals_Conceded,Competition_Total_Minutes_Played,Competition_National_Appearances,Competition_National_Goals,Competition_National_Own_Goals,Competition_National_Assists,Competition_National_Yellow_Cards,Competition_National_Red_Cards,Competition_National_Substitutions_On,Competition_National_Substitutions_Off,Competition_National_Goals_Conceded,Competition_National_Clean_Sheets,Competition_National_Minutes_Played,Competition_International_Appearances,Competition_International_Goals,Competition_International_Own_Goals,Competition_International_Assists,Competition_International_Yellow_Cards,Competition_International_Red_Cards,Competition_International_Substitutions_On,Competition_International_Substitutions_Off,Competition_International_Clean_Sheets,Competition_International_Goals_Conceded,Competition_International_Minutes_Played,Competition_Nationalcup_Appearances,Competition_Nationalcup_Goals,Competition_Nationalcup_Own_Goals,Competition_Nationalcup_Assists,Competition_Nationalcup_Yellow_Cards,Competition_Nationalcup_Red_Cards,Competition_Nationalcup_Substitutions_On,Competition_Nationalcup_Substitutions_Off,Competition_Nationalcup_Clean_Sheets,Competition_Nationalcup_Goals_Conceded,Competition_Nationalcup_Minutes_Played
https://www.transfermarkt.com//efrain-morales/profil/spieler/746832,CF Montréal,MLS,Efraín Morales,€400k,04/03/2004 (21),"Decatur, Georgia",Bolivia  United States,"1,91 m",right,Defender - Centre-Back,Wasserman,24/07/2025,31/12/2028,94,4,1,1,27,Na,15,17,,,6.928',15,Na,Na,Na,4,Na,2,2,,,1.132',2,1,Na,Na,1,Na,Na,Na,,,180',3,Na,Na,Na,Na,Na,Na,Na,,,300'
https://www.transfermarkt.com//luca-petrasso/profil/spieler/494826,CF Montréal,MLS,Luca Petrasso,€600k,16/06/2000 (25),"Toronto, Ontario",Canada  Italy,"1,80 m",left,Defender - Left-Back,SXI,07/02/2025,31/12/2026,174,6,Na,20,13,Na,36,54,,,12.101',71,2,Na,6,4,Na,15,21,,,4.850',4,Na,Na,Na,Na,Na,2,Na,,,238',,,,,,,,,,,
https://www.transfermarkt.com//dagur-dan-thorhallsson/profil/spieler/447482,CF Montréal,MLS,Dagur Dan Thórhallsson,€1.50m,02/05/2000 (25),Hafnarfjörður,Iceland,"1,78 m",right,Defender - Right-Back,Stirr Associates,10/12/2025,30/06/2028,236,28,Na,22,27,Na,77,47,,,14.736',92,7,Na,9,8,Na,40,22,,,4.711',8,1,Na,Na,Na,Na,4,1,,,446',3,1,Na,1,Na,Na,Na,2,,,235'
https://www.transfermarkt.com//jahkeele-marshall-rutty/profil/spieler/640852,CF Montréal,MLS,Jahkeele Marshall-Rutty,€1.50m,16/06/2004 (21),"Brampton, Ontario",Canada  Jamaica,"1,70 m",,Defender - Right-Back,ROOF,08/08/2024,31/12/2027,141,3,Na,17,16,Na,64,38,,,7.643',112,1,Na,8,10,Na,54,25,,,5.902',7,Na,Na,1,2,Na,3,2,,,398',2,Na,Na,2,1,Na,Na,Na,,,240'
https://www.transfermarkt.com//bode-hidalgo/profil/spieler/763768,CF Montréal,MLS,Bode Hidalgo,€1.50m,22/02/2002 (23),"Sandy, Utah",United States,"1,80 m",right,Defender - Right-Back,Supra Soccer Agency,21/08/2025,31/12/2027,148,6,1,12,24,Na,52,30,,,9.078',78,1,Na,3,8,Na,38,16,,,3.879',9,Na,Na,Na,1,Na,3,1,,,601',5,Na,Na,1,1,Na,2,1,,,329'
https://www.transfermarkt.com//aleksandr-guboglo/profil/spieler/1108459,CF Montréal,MLS,Aleksandr Guboglo,€500k,20/03/2007 (18),"Ottawa, Ontario",Canada  Haiti,"1,83 m",right,Defender - Right-Back,Axia Sports ...,26/02/2025,31/12/2026,27,Na,Na,1,1,Na,15,8,,,1.196',23,Na,Na,1,1,Na,13,6,,,1.003',3,Na,Na,Na,Na,Na,2,1,,,121',,,,,,,,,,,
https://www.transfermarkt.com//dawid-bugaj/profil/spieler/702692,CF Montréal,MLS,Dawid Bugaj,€400k,09/07/2004 (21),Sosnowiec,Poland  Norway,"1,85 m",right,Defender - Right-Back,CAA Base Ltd,18/07/2024,31/12/2026,134,4,Na,16,11,Na,22,35,,,9.848',28,Na,Na,3,4,Na,7,10,,,1.893',6,Na,Na,Na,Na,Na,2,4,,,325',,,,,,,,,,,
https://www.transfermarkt.com//samuel-piette/profil/spieler/189019,CF Montréal,MLS,Samuel Piette,€800k,12/11/1994 (31),"Le Gardeur, Quebec",Canada  France,"1,71 m",right,Midfield - Defensive Midfield,act SPORTS GROUP,03/08/2017,31/12/2027,325,3,Na,10,63,1,49,81,,,24.488',207,3,Na,10,40,1,23,65,,,15.860',6,Na,Na,Na,1,Na,2,2,,,372',,,,,,,,,,,
https://www.transfermarkt.com//josh-nteziryayo/profil/spieler/1164972,CF Montréal,MLS,Josh Nteziryayo,,15/11/2008 (17),"Terrebonne, Quebec",Canada  Rwanda,"1,83 m",,Midfield - Defensive Midfield,Rabona Sports,15/12/2025,31/12/2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//matty-longstaff/profil/spieler/484387,CF Montréal,MLS,Matty Longstaff,€1.20m,21/03/2000 (25),Rotherham,England,"1,71 m",right,Midfield - Central Midfield,CAA Base Ltd,13/08/2025,31/12/2026,196,18,Na,17,19,Na,36,43,,,14.552',14,2,Na,Na,1,Na,4,2,,,949',3,Na,Na,Na,1,Na,2,Na,,,147',5,1,Na,Na,Na,Na,2,Na,,,331'
https://www.transfermarkt.com//victor-loturi/profil/spieler/670119,CF Montréal,MLS,Victor Loturi,€800k,21/05/2001 (24),"Calgary, Alberta",Canada  Southern Sudan,"1,73 m",right,Midfield - Central Midfield,CMG Sports,31/01/2025,31/12/2026,170,6,Na,5,37,Na,53,49,,,10.913',34,2,Na,Na,7,Na,7,4,,,2.503',3,Na,Na,Na,1,Na,Na,2,,,225',,,,,,,,,,,
https://www.transfermarkt.com//ivan-losenko/profil/spieler/717203,CF Montréal,MLS,Ivan Losenko,€300k,24/07/2004 (21),"Bilozerske, Donetsk Oblast",Ukraine,"1,83 m",left,Midfield - Central Midfield,ProStar,26/01/2026,31/12/2026,13,Na,Na,Na,3,Na,1,9,,,1.027',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//ivan-jaime/profil/spieler/610335,CF Montréal,MLS,Iván Jaime,€5.00m,26/09/2000 (25),Málaga,Spain,"1,80 m",right,Midfield - Attacking Midfield,CAA Stellar,21/08/2025,30/06/2026,176,25,Na,14,13,Na,67,78,,,10.081',6,Na,Na,1,1,Na,3,3,,,307',4,Na,Na,Na,Na,Na,3,1,,,89',2,Na,Na,Na,Na,Na,2,Na,,,27'
https://www.transfermarkt.com//olger-escobar/profil/spieler/1039953,CF Montréal,MLS,Olger Escobar,€300k,11/09/2006 (19),"Lynn, Massachusetts",Guatemala  United States,"1,73 m",left,Midfield - Attacking Midfield,Fifteen Eleven ...,23/04/2025,31/12/2026,50,2,Na,2,8,Na,33,16,,,1.788',13,1,Na,1,1,Na,9,4,,,446',3,Na,Na,Na,1,Na,2,1,,,91',,,,,,,,,,,
https://www.transfermarkt.com//gennadiy-synchuk/profil/spieler/1082915,CF Montréal,MLS,Gennadiy Synchuk,€2.00m,10/07/2006 (19),"Manchenky, Kharkiv Oblast",Ukraine,"1,82 m",left,Attack - Right Winger,Oleksii Aliokhin,31/01/2025,31/12/2028,56,2,Na,2,5,Na,18,30,,,3.340',14,1,Na,Na,2,Na,4,9,,,795',3,Na,Na,1,Na,Na,Na,3,,,186',,,,,,,,,,,
https://www.transfermarkt.com//fabian-herbers/profil/spieler/196077,CF Montréal,MLS,Fabian Herbers,€700k,17/08/1993 (32),Ahaus,Germany,"1,82 m",right,Attack - Right Winger,Octagon,03/01/2025,31/12/2026,312,41,Na,46,56,Na,90,147,,,18.764',218,20,Na,20,39,Na,82,95,,,11.702',5,Na,Na,Na,2,Na,Na,3,,,364',6,2,Na,1,Na,Na,4,1,,,284'
https://www.transfermarkt.com//mahala-opoku/profil/spieler/565774,CF Montréal,MLS,Mahala Opoku,€600k,13/07/2001 (24),Accra,Ghana,"1,72 m",left,Attack - Right Winger,UKSPORTMANAGEMENT.CO...,05/07/2023,31/12/2026,123,19,Na,12,3,1,54,59,,,6.164',97,15,Na,9,3,1,42,44,,,4.898',5,Na,Na,Na,Na,Na,2,2,,,271',4,Na,Na,1,Na,Na,1,4,,,263'
https://www.transfermarkt.com//prince-owusu/profil/spieler/207593,CF Montréal,MLS,Prince Owusu,€3.00m,07/01/1997 (29),Wertheim,Ghana  Germany,"1,90 m",left,Attack - Centre-Forward,CliffEleven,13/01/2025,30/06/2028,331,106,1,35,54,1,131,105,,,18.855',71,22,Na,4,7,Na,16,28,,,4.929',6,2,Na,2,1,Na,2,2,,,400',,,,,,,,,,,
https://www.transfermarkt.com//daniel-rios/profil/spieler/325603,CF Montréal,MLS,Daniel Ríos,€600k,22/02/1995 (30),Mexico City,Mexico  Spain,"1,85 m",right,Attack - Centre-Forward,PROSPORT Management,26/01/2026,31/12/2026,320,109,Na,16,24,Na,112,120,,,18.319',115,22,Na,7,4,Na,55,45,,,5.258',2,2,Na,Na,Na,Na,Na,2,,,135',8,3,Na,1,1,Na,4,2,,,484'
https://www.transfermarkt.com//sunusi-ibrahim/profil/spieler/672502,CF Montréal,MLS,Sunusi Ibrahim,€600k,01/10/2002 (23),Keffi,Nigeria,"1,68 m",,Attack - Centre-Forward,,12/01/2021,31/12/2026,134,30,Na,10,2,Na,67,38,,,6.448',92,13,Na,4,2,Na,59,28,,,3.380',4,1,Na,Na,Na,Na,3,1,,,90',,,,,,,,,,,
https://www.transfermarkt.com//owen-graham-roache/profil/spieler/1341188,CF Montréal,MLS,Owen Graham-Roache,€150k,11/02/2008 (17),"Montreal, Québec",Canada  Jamaica,"1,77 m",,Attack - Centre-Forward,ATG Sports,01/02/2025,31/12/2026,11,Na,Na,Na,1,Na,10,1,,,186',6,Na,Na,Na,Na,Na,5,1,,,120',2,Na,Na,Na,1,Na,2,Na,,,34',,,,,,,,,,,
https://www.transfermarkt.com//jonathan-sirois/profil/spieler/749407,FC Dallas,MLS,Jonathan Sirois,€1.00m,27/06/2001 (24),"LaSalle, Québec",Canada  France,"1,87 m",right,Goalkeeper,Beswicks Sports Ltd,02/02/2026,31/12/2026,145,Na,2,,6,Na,1,Na,39,225,12.967',89,Na,1,,2,Na,1,Na,148,24,7.927',6,Na,Na,,1,Na,Na,Na,Na,10,540',,,,,,,,,,,
https://www.transfermarkt.com//michael-collodi/profil/spieler/469783,FC Dallas,MLS,Michael Collodi,€400k,25/05/2001 (24),"Plano, Texas",United States,"1,83 m",both,Goalkeeper,Baredes Sport & Law,09/01/2025,31/12/2026,41,Na,Na,,Na,2,Na,Na,10,51,3.567',9,Na,Na,,Na,1,Na,Na,8,3,736',,,,,,,,,,,,1,Na,Na,,Na,Na,Na,Na,Na,1,90'
https://www.transfermarkt.com//osaze-urhoghide/profil/spieler/491738,FC Dallas,MLS,Osaze Urhoghide,€2.00m,04/07/2000 (25),Rotterdam,England  Nigeria,"1,88 m",right,Defender - Centre-Back,Sync Global Sports,11/02/2025,31/12/2028,131,5,Na,1,26,1,15,16,,,10.304',27,2,Na,Na,6,Na,2,2,,,2.202',,,,,,,,,,,,2,Na,Na,Na,Na,Na,Na,Na,,,180'
https://www.transfermarkt.com//lalas-abubakar/profil/spieler/482611,FC Dallas,MLS,Lalas Abubakar,€500k,25/12/1994 (31),Kumasi,Ghana  United States,"1,85 m",,Defender - Centre-Back,Mega Sports,19/12/2024,31/12/2026,230,12,4,4,50,1,30,36,,,17.506',196,12,4,3,43,1,25,29,,,14.916',5,Na,Na,Na,1,Na,Na,Na,,,450',6,Na,Na,1,Na,Na,1,1,,,530'
https://www.transfermarkt.com//sebastien-ibeagha/profil/spieler/170854,FC Dallas,MLS,Sebastien Ibeagha,€300k,21/01/1992 (34),Warri,United States  Nigeria,"1,89 m",right,Defender - Centre-Back,Global Elite Sports ...,01/01/2023,31/12/2026,331,8,5,5,54,1,55,18,,,25.653',189,4,3,1,28,1,48,12,,,13.240',7,Na,Na,Na,1,Na,1,Na,,,565',14,Na,Na,1,2,Na,2,1,,,1.281'
https://www.transfermarkt.com//alvaro-augusto/profil/spieler/1175220,FC Dallas,MLS,Álvaro Augusto,€200k,17/04/2005 (20),,Brazil  Portugal,"1,93 m",right,Defender - Centre-Back,DA Sport Consulting,13/02/2025,31/12/2027,60,2,Na,2,12,1,6,5,,,4.683',7,Na,Na,Na,Na,Na,3,1,,,366',,,,,,,,,,,,Na,Na,Na,Na,Na,Na,Na,Na,,,Na
https://www.transfermarkt.com//kaka-scabin/profil/spieler/1284488,FC Dallas,MLS,Kaka Scabin,,03/01/2007 (19),São Paulo,United States  Brazil,,,Defender - Centre-Back,D2PSports,05/01/2026,31/12/2027,1,Na,Na,Na,Na,Na,1,Na,,,33',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//slade-starnes/profil/spieler/1499041,FC Dallas,MLS,Slade Starnes,,10/10/2003 (22),,United States,,,Defender - Centre-Back,,05/01/2026,30/06/2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//nolan-norris/profil/spieler/830602,FC Dallas,MLS,Nolan Norris,€250k,17/02/2005 (20),"Fort Worth, Texas",United States,"1,80 m",left,Defender - Left-Back,CAA Stellar,16/11/2022,30/06/2029,63,1,1,3,20,Na,12,24,,,4.326',19,Na,1,1,7,Na,7,10,,,967',,,,,,,,,,,,2,Na,Na,Na,1,Na,Na,1,,,155'
https://www.transfermarkt.com//joshua-torquato/profil/spieler/1384705,FC Dallas,MLS,Joshua Torquato,€200k,24/07/2007 (18),"Kona, Hawaii",United States  Brazil,"1,72 m",,Defender - Left-Back,Spartan Management ...,18/07/2025,31/12/2027,23,1,Na,3,9,Na,4,7,,,1.690',5,Na,Na,Na,1,Na,2,3,,,227',,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//shaq-moore/profil/spieler/336168,FC Dallas,MLS,Shaq Moore,€1.50m,02/11/1996 (29),"Powder Springs, Georgia",United States  Trinidad and Tobago,"1,80 m",right,Defender - Right-Back,FC Enterprise,27/12/2024,31/12/2026,295,8,2,21,41,1,40,48,,,23.017',6,Na,Na,Na,Na,Na,1,1,,,424',9,1,Na,Na,Na,Na,Na,1,,,823',4,Na,Na,1,Na,Na,2,1,,,194'
https://www.transfermarkt.com//geovane-jesus/profil/spieler/867483,FC Dallas,MLS,Geovane Jesus,€500k,31/07/2001 (24),Santana do Riacho,Brazil,"1,81 m",right,Defender - Right-Back,Fama Sports,31/01/2023,31/12/2026,69,3,1,5,20,1,26,30,,,3.767',19,Na,Na,2,5,Na,8,9,,,987',4,Na,Na,Na,2,Na,Na,3,,,306',1,Na,Na,Na,1,Na,Na,1,,,78'
https://www.transfermarkt.com//enzo-newman/profil/spieler/1372672,FC Dallas,MLS,Enzo Newman,,08/12/2005 (20),"Temecula, California",United States,"1,75 m",,Defender - Right-Back,CAA Stellar,20/12/2024,31/12/2026,4,Na,Na,Na,1,Na,Na,Na,,,360',Na,Na,Na,Na,Na,Na,Na,Na,,,Na,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//malachi-molina/profil/spieler/1013474,FC Dallas,MLS,Malachi Molina,,11/10/2006 (19),"Miami, Florida",Jamaica  United States,,right,Defender - Right-Back,,09/01/2025,31/12/2026,34,4,Na,3,5,Na,9,20,,,2.107',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//patrickson-delgado/profil/spieler/659802,FC Dallas,MLS,Patrickson Delgado,€3.00m,17/10/2003 (22),Ibarra,Ecuador,"1,80 m",right,Midfield - Defensive Midfield,Andrei Martínez,31/01/2025,31/12/2027,88,6,Na,9,10,Na,44,37,,,3.875',53,5,Na,8,6,Na,17,29,,,2.880',,,,,,,,,,,,2,1,Na,Na,2,Na,Na,2,,,105'
https://www.transfermarkt.com//kaick/profil/spieler/1086377,FC Dallas,MLS,Kaick,€2.50m,29/11/2005 (20),,Brazil,"1,75 m",,Midfield - Defensive Midfield,Proplay Partners,05/03/2025,31/12/2028,65,6,Na,1,14,1,11,20,,,4.610',27,2,Na,Na,7,1,6,13,,,1.669',,,,,,,,,,,,2,1,Na,Na,Na,Na,Na,1,,,195'
https://www.transfermarkt.com//ran-binyamin/profil/spieler/984971,FC Dallas,MLS,Ran Binyamin,€700k,06/02/2004 (21),Omer,Israel  Poland,"1,80 m",right,Midfield - Central Midfield,ISCOUT LTD.,26/01/2026,30/06/2029,10,Na,Na,Na,2,Na,2,6,,,583',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//christian-cappis/profil/spieler/544931,FC Dallas,MLS,Christian Cappis,€600k,13/08/1999 (26),"Katy, Texas",United States,"1,85 m",both,Midfield - Central Midfield,PRO FC,24/07/2025,31/12/2027,202,12,Na,15,31,Na,74,57,,,11.876',11,1,Na,2,2,Na,2,5,,,823',,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//ramiro/profil/spieler/258070,FC Dallas,MLS,Ramiro,€600k,22/05/1993 (32),Gramado,Brazil  Italy,"1,69 m",right,Midfield - Central Midfield,AGN Football,31/01/2025,31/12/2026,516,35,1,30,113,4,87,172,,,37.015',29,Na,1,2,9,Na,2,12,,,2.311',,,,,,,,,,,,2,Na,Na,Na,2,1,Na,Na,,,203'
https://www.transfermarkt.com//diego-garcia/profil/spieler/917594,FC Dallas,MLS,Diego García,€50k,17/10/2006 (19),"Denver, Colorado",United States,"1,73 m",,Midfield - Central Midfield,SXI,09/01/2025,31/12/2027,76,13,Na,7,7,Na,16,36,,,5.384',2,Na,Na,Na,Na,Na,2,Na,,,11',,,,,,,,,,,,1,Na,Na,Na,Na,Na,1,Na,,,15'
https://www.transfermarkt.com//caleb-swann/profil/spieler/1356836,FC Dallas,MLS,Caleb Swann,,"04/02/2007 (19)
Happy Birthday","Dallas, Texas",United States  Colombia,,,Midfield - Central Midfield,Spartan Management ...,05/01/2026,31/12/2027,29,2,Na,Na,5,Na,10,10,,,1.849',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//herman-johansson/profil/spieler/744853,FC Dallas,MLS,Herman Johansson,€1.80m,16/10/1997 (28),Örnsköldsvik,Sweden,"1,90 m",right,Midfield - Right Midfield,A.M.A. Sports Agency,26/01/2026,30/06/2029,1,Na,Na,Na,Na,Na,1,Na,,,56',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//paxton-pomykal/profil/spieler/455978,FC Dallas,MLS,Paxton Pomykal,€1.80m,17/12/1999 (26),"Lewisville, Texas",United States,"1,72 m",,Midfield - Attacking Midfield,Wasserman,08/09/2016,31/12/2026,147,4,Na,7,21,Na,48,71,,,8.683',131,4,Na,7,19,Na,40,64,,,7.914',3,Na,Na,Na,Na,Na,3,Na,,,47',6,Na,Na,Na,1,Na,2,3,,,337'
https://www.transfermarkt.com//jaidyn-contreras/profil/spieler/1288364,FC Dallas,MLS,Jaidyn Contreras,,26/09/2007 (18),"Houston, Texas",Honduras  United States,,right,Attack - Left Winger,ROOF,05/01/2026,31/12/2027,28,2,Na,2,Na,Na,17,6,,,1.267',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//anderson-julio/profil/spieler/310640,FC Dallas,MLS,Anderson Julio,€3.00m,31/05/1996 (29),Pimampiro,Ecuador,"1,71 m",right,Attack - Right Winger,Vargas - ...,23/12/2024,31/12/2026,311,61,Na,37,27,Na,127,123,,,16.688',136,31,Na,8,11,Na,81,50,,,5.651',6,1,Na,Na,Na,Na,4,2,,,208',5,1,Na,2,Na,Na,3,3,,,236'
https://www.transfermarkt.com//louicius-deedson/profil/spieler/646108,FC Dallas,MLS,Louicius Deedson,€1.20m,11/02/2001 (24),Tabarre,Haiti  United States,"1,78 m",left,Attack - Right Winger,MTG,24/07/2025,31/12/2028,153,41,Na,19,22,Na,34,95,,,10.442',2,Na,Na,Na,Na,Na,2,Na,,,21',,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//bernard-kamungo/profil/spieler/876809,FC Dallas,MLS,Bernard Kamungo,€1.00m,01/01/2002 (24),Kasulu,United States  Tanzania,"1,75 m",left,Attack - Right Winger,Wasserman,30/08/2022,31/12/2027,143,34,Na,19,6,Na,57,49,,,8.105',74,8,Na,6,5,Na,39,24,,,3.405',6,2,Na,3,Na,Na,2,4,,,341',6,2,Na,1,Na,Na,2,2,,,422'
https://www.transfermarkt.com//sam-sarver/profil/spieler/724414,FC Dallas,MLS,Sam Sarver,€400k,03/03/2003 (22),"Cleveland, Ohio",United States,"1,75 m",,Attack - Right Winger,Wasserman,24/07/2025,31/12/2026,32,19,Na,8,7,Na,6,12,,,2.231',6,Na,Na,3,Na,Na,5,1,,,162',,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//daniel-baran/profil/spieler/1189626,FC Dallas,MLS,Daniel Baran,,16/09/2006 (19),"Chicago, Illinois",Poland  United States,,left,Attack - Right Winger,Wöchmaker,09/01/2025,31/12/2026,33,1,Na,3,3,Na,23,9,,,1.237',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//petar-musa/profil/spieler/387110,FC Dallas,MLS,Petar Musa,€7.00m,04/03/1998 (27),Zagreb,Croatia,"1,88 m",right,Attack - Centre-Forward,no agent,01/02/2024,31/12/2027,309,102,Na,25,54,2,129,92,,,17.100',14,1,Na,3,2,Na,6,8,,,718',2,Na,Na,Na,Na,Na,Na,Na,,,180',3,1,Na,1,Na,Na,Na,1,,,300'
https://www.transfermarkt.com//logan-farrington/profil/spieler/1214806,FC Dallas,MLS,Logan Farrington,€1.00m,14/12/2001 (24),"Racine, Wisconsin",United States,"1,88 m",,Attack - Centre-Forward,Beswicks Sports Ltd,19/12/2023,31/12/2027,75,13,Na,11,8,1,36,27,,,3.726',61,9,Na,9,8,1,33,19,,,2.785',2,Na,Na,Na,Na,Na,Na,2,,,146',5,2,Na,Na,Na,Na,2,1,,,318'
https://www.transfermarkt.com//nicholas-simmonds/profil/spieler/1105464,FC Dallas,MLS,Nicholas Simmonds,,17/12/2006 (19),"Midlothian, Virginia",Jamaica  United States,"1,91 m",,Attack - Centre-Forward,,18/12/2025,31/12/2026,14,1,Na,Na,3,Na,11,3,,,311',,,,,,,,,,,,,,,,,,,,,,,1,Na,Na,Na,1,Na,Na,1,,,45'
https://www.transfermarkt.com//ricky-louis/profil/spieler/1492796,FC Dallas,MLS,Ricky Louis,,04/10/2004 (21),,Haiti,"1,88 m",,Attack,,18/12/2025,31/12/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//sean-johnson/profil/spieler/126630,D.C. United,MLS,Sean Johnson,€300k,31/05/1989 (36),"Lilburn, Georgia",United States  Jamaica,"1,90 m",right,Goalkeeper,Remington Ellis ...,23/12/2025,30/06/2027,483,Na,1,,26,Na,Na,Na,123,643,43.620',428,Na,1,,25,Na,Na,Na,566,108,38.520',6,Na,Na,,Na,Na,Na,Na,1,12,540',13,Na,Na,,Na,Na,Na,Na,4,16,1.230'
https://www.transfermarkt.com//alex-bono/profil/spieler/272881,D.C. United,MLS,Alex Bono,€200k,25/04/1994 (31),"Syracuse, New York",United States,"1,91 m",,Goalkeeper,Axia Sports ...,26/01/2026,31/12/2026,227,Na,Na,,7,Na,6,Na,49,336,20.140',168,Na,Na,,6,Na,4,Na,256,34,14.890',6,Na,Na,,Na,Na,Na,Na,3,8,540',4,Na,Na,,Na,Na,Na,Na,1,5,360'
https://www.transfermarkt.com//jordan-farr/profil/spieler/565014,D.C. United,MLS,Jordan Farr,€175k,05/10/1994 (31),"Salem, Oregon",United States,"1,85 m",,Goalkeeper,Wasserman,20/11/2024,31/12/2026,144,Na,Na,,9,2,5,1,52,153,12.797',3,Na,Na,,Na,Na,1,Na,8,Na,247',,,,,,,,,,,,8,Na,Na,,1,Na,2,Na,2,10,663'
https://www.transfermarkt.com//sean-nealis/profil/spieler/644798,D.C. United,MLS,Sean Nealis,€2.00m,13/01/1997 (29),"Massapequa, New York",United States,"1,93 m",right,Defender - Centre-Back,CAA Stellar,22/12/2025,31/12/2026,208,8,1,3,40,2,18,10,,,17.174',160,3,1,3,32,2,16,6,,,13.072',7,Na,Na,Na,Na,Na,Na,Na,,,630',9,1,Na,Na,4,Na,1,Na,,,796'
https://www.transfermarkt.com//lucas-bartlett/profil/spieler/972456,D.C. United,MLS,Lucas Bartlett,€1.50m,26/07/1997 (28),"Overland Park, Kansas",United States,"1,91 m",,Defender - Centre-Back,Mega Sports,12/12/2023,31/12/2027,102,2,1,5,23,1,5,10,,,8.558',76,2,1,4,17,1,4,6,,,6.413',5,Na,Na,Na,Na,Na,1,Na,,,383',5,Na,Na,Na,1,Na,Na,2,,,396'
https://www.transfermarkt.com//kye-rowles/profil/spieler/399990,D.C. United,MLS,Kye Rowles,€1.20m,24/06/1998 (27),Kiama,Australia,"1,85 m",left,Defender - Centre-Back,The Pitch Management,31/01/2025,31/12/2026,251,3,4,7,43,3,12,11,,,21.551',31,Na,Na,Na,8,Na,2,Na,,,2.685',2,Na,Na,Na,Na,Na,Na,Na,,,180',3,Na,Na,Na,Na,Na,Na,Na,,,330'
https://www.transfermarkt.com//garrison-tubbs/profil/spieler/689268,D.C. United,MLS,Garrison Tubbs,€200k,17/02/2002 (23),"Jacksonville, Florida",United States,"1,89 m",right,Defender - Centre-Back,Wasserman,21/12/2023,31/12/2026,44,2,Na,1,9,Na,12,12,,,2.747',23,Na,Na,1,4,Na,9,8,,,1.116',1,Na,Na,Na,Na,Na,1,Na,,,16',2,1,Na,Na,1,Na,Na,Na,,,240'
https://www.transfermarkt.com//nikola-markovic/profil/spieler/1492790,D.C. United,MLS,Nikola Markovic,,22/07/2004 (21),"Gatineau, Québec",Canada  Serbia,"1,93 m",,Defender - Centre-Back,Axia Sports ...,18/12/2025,30/06/2029,5,Na,Na,Na,Na,Na,Na,Na,,,450',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//keisuke-kurokawa/profil/spieler/641029,D.C. United,MLS,Keisuke Kurokawa,€1.00m,13/04/1997 (28),"Akashi, Hyogo",Japan,"1,73 m",left,Defender - Left-Back,JAPAN SPORTS ...,26/01/2026,30/06/2029,5,Na,Na,Na,Na,Na,Na,1,,,424',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//aaron-herrera/profil/spieler/401362,D.C. United,MLS,Aarón Herrera,€1.80m,06/06/1997 (28),"Las Cruces, New Mexico",Guatemala  United States,"1,80 m",right,Defender - Right-Back,,12/12/2023,31/12/2026,226,3,2,27,51,2,14,21,,,18.836',196,2,2,24,44,2,11,16,,,16.384',7,1,Na,1,Na,Na,1,3,,,465',4,Na,Na,1,1,Na,1,Na,,,375'
https://www.transfermarkt.com//silvan-hefti/profil/spieler/237666,D.C. United,MLS,Silvan Hefti,€700k,25/10/1997 (28),Rorschach,Switzerland,"1,83 m",right,Defender - Right-Back,ONEANDTEN,29/01/2026,30/06/2027,1,Na,Na,Na,Na,Na,Na,Na,,,90',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
